t_s,rss_kb,pcpu
.004333618,1148,0.0
.114202034,1148,0.0
.219866307,1148,0.0
.325498779,1148,0.0
.430849526,1148,0.0
.536052004,1148,0.0
.641239340,1148,0.0
.746429114,1148,0.0
.851703028,1148,0.0
.956921571,1148,0.0
1.062206071,1148,0.0
1.167376470,1148,0.0
1.272546807,1148,0.0
1.377722185,1148,0.0
1.482924825,1148,0.0
1.588091882,1148,0.0
1.693266644,1148,0.0
1.798407512,1148,0.0
1.974095391,1148,0.0
2.087314404,1148,0.0
2.192556922,1148,0.0
2.297755129,1148,0.0
2.402908672,1148,0.0
2.508112520,1148,0.0
2.613285795,1148,0.0
2.718410433,1148,0.0
2.823590870,1148,0.0
2.928749485,1148,0.0
3.033912994,1148,0.0
3.139039307,1148,0.0
3.244132247,1148,0.0
3.349275410,1148,0.0
3.454406572,1148,0.0
3.559539148,1148,0.0
3.664671666,1148,0.0
3.769777685,1148,0.0
3.874897213,1148,0.0
3.980153858,1148,0.0
4.085355205,1148,0.0
4.191192477,1148,0.0
4.296392580,1148,0.0
4.401524141,1148,0.0
4.506652334,1148,0.0
4.611785747,1148,0.0
4.716992515,1148,0.0
4.822168985,1148,0.0
4.927310865,1148,0.0
5.032456887,1148,0.0
5.137670677,1148,0.0
5.242889723,1148,0.0
5.348050953,1148,0.0
5.453187961,1148,0.0
5.558380572,1148,0.0
5.663493494,1148,0.0
5.768671887,1148,0.0
5.873835479,1148,0.0
5.979002404,1148,0.0
6.084171709,1148,0.0
6.189334399,1148,0.0
6.294475844,1148,0.0
6.399614813,1148,0.0
6.504757035,1148,0.0
6.609907287,1148,0.0
6.715079528,1148,0.0
6.820194425,1148,0.0
6.925326983,1148,0.0
7.030444620,1148,0.0
7.135569310,1148,0.0
7.240678988,1148,0.0
7.345777143,1148,0.0
7.450902881,1148,0.0
7.556099165,1148,0.0
7.661197498,1148,0.0
7.766289637,1148,0.0
7.871399057,1148,0.0
7.976523784,1148,0.0
8.081881541,1148,0.0
8.187789636,1148,0.0
8.293101446,1148,0.0
8.398379868,1148,0.0
8.503593211,1148,0.0
8.608785642,1148,0.0
8.713947136,1148,0.0
8.819114153,1148,0.0
8.924527430,1148,0.0
9.029802251,1148,0.0
9.135018425,1148,0.0
9.240248375,1148,0.0
9.345438215,1148,0.0
9.450640464,1148,0.0
9.555790983,1148,0.0
9.660919138,1148,0.0
9.766076289,1148,0.0
9.871253551,1148,0.0
9.976426306,1148,0.0
10.081600684,1148,0.0
10.186755368,1148,0.0
10.291911237,1148,0.0
10.397045584,1148,0.0
10.502227623,1148,0.0
10.607390525,1148,0.0
10.712531926,1148,0.0
10.817682742,1148,0.0
10.922838147,1148,0.0
11.027952282,1148,0.0
11.133106113,1148,0.0
11.238244373,1148,0.0
11.343435191,1148,0.0
11.448661996,1148,0.0
11.553891575,1148,0.0
11.659192547,1148,0.0
